Buying_Price_high,Buying_Price_low,Buying_Price_med,Buying_Price_vhigh,Maintenance_Price_high,Maintenance_Price_low,Maintenance_Price_med,Maintenance_Price_vhigh,No_of_Doors_2,No_of_Doors_3,No_of_Doors_4,No_of_Doors_5more,Person_Capacity_2,Person_Capacity_4,Person_Capacity_more,Size_of_Luggage_big,Size_of_Luggage_med,Size_of_Luggage_small,Safety_high,Safety_low,Safety_med
False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False
False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True
False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True
False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True
True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False
False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False
False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False
True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False
True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False
False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True
False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False
False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True
True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False
False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True
False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True
True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False
True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False
True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False
True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False
False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True
False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
